date,visitor_team,visitor_score,home_team,home_score,visitor_pace,visitor_efg,visitor_tov_pct,visitor_orb_pct,visitor_ft_rate,visitor_ortg,home_pace,home_efg,home_tov_pct,home_orb_pct,home_ft_rate,home_ortg,home_win
2017-11-10,LAC,111,OKC,120,95.5,0.536,15.6,35.6,0.25,116.2,95.5,0.583,10.3,26.8,0.372,125.7,1
2016-10-28,CHO,97,MIA,91,97.2,0.418,7.2,24.1,0.217,99.8,97.2,0.453,16.7,23.4,0.151,93.6,0
2022-01-19,MEM,114,MIL,126,105.8,0.458,7.1,27.1,0.16,107.7,105.8,0.541,12.3,29.5,0.216,119.0,1
2017-03-08,BOS,99,GSW,86,92.6,0.5,11.5,20.9,0.179,107.0,92.6,0.476,16.2,25.0,0.071,92.9,0
2021-04-08,PHO,103,LAC,113,87.5,0.549,14.3,25.7,0.352,117.8,87.5,0.607,10.1,25.0,0.131,129.2,1
2021-01-01,BOS,93,DET,96,100.7,0.518,17.6,16.3,0.084,92.4,100.7,0.472,16.4,24.5,0.148,95.4,1
2018-04-03,ATL,98,MIA,101,96.5,0.494,13.7,25.5,0.125,101.6,96.5,0.495,12.6,22.9,0.121,104.7,1
2019-02-02,NOP,108,SAS,113,100.9,0.5,7.3,11.1,0.125,107.1,100.9,0.527,9.9,21.3,0.174,112.0,1
2019-03-24,DEN,88,IND,124,97.7,0.392,14.5,27.8,0.161,90.0,97.7,0.604,10.0,27.8,0.154,126.9,1
2017-03-04,BRK,116,POR,130,97.7,0.605,12.2,20.5,0.14,118.7,97.7,0.663,11.1,20.7,0.186,133.1,1
2019-11-13,SAS,114,MIN,129,101.6,0.506,9.7,21.3,0.256,112.3,101.6,0.555,8.6,27.7,0.308,127.0,1
2022-01-23,UTA,92,GSW,94,82.2,0.451,9.0,36.2,0.235,111.9,82.2,0.512,9.3,22.7,0.108,114.3,1
2017-11-05,MEM,102,LAL,107,99.3,0.523,11.4,13.6,0.126,102.7,99.3,0.524,14.4,19.5,0.212,107.8,1
2016-10-30,DAL,92,HOU,93,91.5,0.436,8.7,25.5,0.198,100.5,91.5,0.488,15.9,23.1,0.173,101.6,1
2018-01-20,CHI,113,ATL,97,102.0,0.588,15.2,10.0,0.238,110.8,102.0,0.44,11.3,17.0,0.174,95.1,0
2021-04-09,HOU,109,LAC,126,96.3,0.542,12.9,26.1,0.229,113.2,96.3,0.653,8.8,12.1,0.125,130.9,1
2016-11-07,ORL,80,CHI,112,94.0,0.441,13.8,12.8,0.059,85.1,94.0,0.489,7.2,31.3,0.281,119.2,1
2018-10-17,MEM,83,IND,111,93.5,0.357,6.8,13.7,0.274,88.8,93.5,0.627,18.4,38.2,0.084,118.7,1
2018-03-23,ATL,94,GSW,106,95.1,0.506,10.6,12.2,0.107,98.9,95.1,0.516,6.7,20.4,0.108,111.5,1
2015-12-11,GSW,124,BOS,119,100.4,0.435,12.7,29.8,0.29,102.2,100.4,0.482,11.0,18.0,0.079,98.1,0
2021-04-23,MIA,103,ATL,118,91.4,0.563,13.1,16.7,0.177,112.7,91.4,0.631,13.7,25.0,0.213,129.1,1
2021-02-12,NOP,130,DAL,143,97.5,0.628,8.2,22.0,0.189,133.4,97.5,0.722,5.8,14.7,0.182,146.7,1
2022-01-28,POR,125,HOU,110,100.0,0.673,12.6,10.8,0.198,124.9,100.0,0.544,15.5,14.3,0.304,110.0,0
2018-11-17,GSW,109,DAL,112,99.9,0.495,10.6,24.0,0.17,109.1,99.9,0.523,9.0,18.6,0.256,112.1,1
2018-11-30,HOU,136,SAS,105,96.4,0.612,4.5,28.9,0.163,141.1,96.4,0.512,12.1,20.0,0.198,108.9,0
2022-03-20,NOP,117,ATL,112,103.0,0.484,12.2,35.3,0.25,113.6,103.0,0.529,14.1,16.3,0.23,108.8,0
2016-12-12,POR,120,LAC,121,96.4,0.563,13.3,34.2,0.253,124.4,96.4,0.534,10.6,31.0,0.292,125.5,1
2018-12-04,ORL,105,MIA,90,90.3,0.523,10.4,26.2,0.174,116.2,90.3,0.484,13.9,33.3,0.022,99.6,0
2019-12-13,IND,110,ATL,100,105.0,0.538,12.4,13.6,0.12,104.8,105.0,0.447,12.6,23.1,0.17,95.3,0
2017-01-10,DET,94,SAC,100,88.9,0.512,11.9,19.5,0.122,105.7,88.9,0.527,15.7,30.8,0.315,112.4,1
2021-11-24,MIA,101,MIN,113,101.2,0.547,19.5,9.8,0.27,99.8,101.2,0.505,13.5,29.4,0.204,111.7,1
2018-03-17,DAL,106,BRK,114,91.7,0.511,9.2,28.3,0.13,115.6,91.7,0.595,9.8,23.8,0.167,124.4,1
2016-02-05,IND,96,ATL,102,93.5,0.489,16.7,39.6,0.077,102.7,93.5,0.579,15.0,8.1,0.184,109.1,1
2017-10-26,DAL,91,MEM,96,93.9,0.394,12.0,32.7,0.181,96.9,93.9,0.479,17.3,20.5,0.356,102.2,1
2015-11-02,MEM,69,GSW,119,101.2,0.286,9.5,16.7,0.146,68.2,101.2,0.577,12.6,23.3,0.262,117.6,1
2015-12-11,MIN,108,DEN,111,91.4,0.477,9.1,16.0,0.287,107.0,91.4,0.506,10.7,18.6,0.279,110.0,1
2021-02-03,BOS,111,SAC,116,97.5,0.517,11.6,25.6,0.256,113.9,97.5,0.527,8.9,26.1,0.207,119.0,1
2015-11-17,CHO,94,NYK,102,92.2,0.47,7.0,18.6,0.207,102.0,92.2,0.461,9.2,22.7,0.225,110.7,1
2016-04-12,OKC,98,SAS,102,88.8,0.437,17.6,36.7,0.253,99.9,88.8,0.448,9.8,22.9,0.276,104.0,1
2017-02-13,ORL,116,MIA,107,100.4,0.533,12.0,32.6,0.222,115.5,100.4,0.506,12.9,14.0,0.277,106.6,0
2016-04-26,IND,99,TOR,102,88.0,0.541,14.4,21.6,0.274,112.5,88.0,0.439,6.7,26.7,0.366,115.9,1
2017-01-13,BRK,113,TOR,132,99.6,0.564,10.4,10.0,0.186,113.4,99.6,0.593,7.0,29.5,0.175,132.5,1
2018-11-07,TOR,114,SAC,105,102.2,0.522,16.8,34.2,0.236,111.5,102.2,0.523,13.5,13.0,0.148,102.7,0
2019-12-04,LAL,121,UTA,96,98.5,0.589,6.5,20.0,0.167,122.8,98.5,0.494,16.5,17.4,0.169,97.4,0
2016-11-21,HOU,99,DET,96,93.0,0.513,14.3,30.8,0.244,106.4,93.0,0.454,12.5,26.1,0.195,103.2,0
2019-12-18,BOS,109,DAL,103,94.5,0.477,13.1,30.4,0.314,115.3,94.5,0.477,6.7,20.0,0.23,109.0,0
2015-12-11,CHO,123,MEM,99,94.6,0.615,12.5,19.4,0.346,130.1,94.6,0.444,11.1,24.4,0.35,104.7,0
2017-12-09,NYK,102,CHI,104,97.5,0.511,12.8,20.0,0.099,104.6,97.5,0.555,13.2,20.0,0.159,106.7,1
2017-10-19,NYK,84,OKC,105,98.9,0.449,22.2,28.2,0.165,85.0,98.9,0.494,15.3,30.2,0.178,106.2,1
2016-03-07,SAC,112,NOP,115,109.7,0.536,18.8,15.4,0.277,102.1,109.7,0.516,13.9,20.8,0.191,104.8,1
2021-06-15,MIL,108,BRK,114,95.3,0.572,11.7,10.5,0.157,113.4,95.3,0.597,9.3,6.1,0.286,119.7,1
2021-11-01,CLE,113,CHO,110,99.7,0.483,13.0,39.5,0.289,113.4,99.7,0.49,13.6,38.5,0.109,110.4,0
2018-10-24,BRK,102,CLE,86,95.0,0.517,13.0,17.8,0.138,107.4,95.0,0.399,13.5,30.8,0.169,90.5,0
2021-03-21,TOR,105,CLE,116,106.3,0.468,11.9,16.1,0.168,98.7,106.3,0.617,22.5,20.0,0.273,109.1,1
2016-12-14,BOS,101,SAS,108,94.9,0.5,11.5,19.5,0.202,106.4,94.9,0.6,15.7,15.6,0.15,113.8,1
2021-12-09,DEN,111,SAS,123,97.9,0.527,7.4,11.1,0.128,113.4,97.9,0.608,11.7,33.3,0.182,125.6,1
2016-12-20,BRK,104,TOR,116,102.8,0.451,13.4,28.0,0.242,101.2,102.8,0.505,11.1,24.0,0.264,112.9,1
2017-06-09,GSW,116,CLE,137,96.1,0.511,10.4,34.8,0.31,120.7,96.1,0.667,9.9,31.4,0.241,142.6,1
2019-10-25,NYK,109,BRK,113,107.3,0.574,21.8,20.5,0.198,101.6,107.3,0.577,21.9,26.8,0.295,105.3,1
2021-11-24,CHI,113,HOU,118,105.0,0.536,11.4,17.0,0.104,107.6,105.0,0.601,18.3,17.9,0.202,112.3,1
2019-11-20,SAS,132,WAS,138,105.9,0.591,10.2,27.3,0.237,124.7,105.9,0.685,14.7,17.1,0.13,130.3,1
2015-11-10,LAL,88,MIA,101,90.7,0.513,17.1,13.5,0.117,97.1,90.7,0.482,9.4,32.6,0.238,111.4,1
2018-12-23,PHO,103,BRK,111,98.3,0.5,11.1,22.2,0.157,104.7,98.3,0.529,14.6,31.1,0.247,112.9,1
2022-02-03,LAL,110,LAC,111,94.3,0.528,9.2,23.4,0.193,116.7,94.3,0.59,6.9,17.5,0.067,117.7,1
2018-01-12,HOU,112,PHO,95,97.5,0.495,9.6,29.2,0.202,114.9,97.5,0.55,18.5,9.3,0.088,97.5,0
2019-11-23,DET,90,MIL,104,102.5,0.462,13.6,13.0,0.066,87.8,102.5,0.565,18.6,20.9,0.107,101.4,1
2015-12-11,MIL,83,TOR,90,88.7,0.438,14.7,23.8,0.163,93.6,88.7,0.536,16.6,18.9,0.214,101.5,1
2021-12-16,WAS,98,PHO,118,98.8,0.524,15.0,13.6,0.146,99.1,98.8,0.589,17.4,25.7,0.316,119.4,1
2021-05-01,DEN,110,LAC,104,88.3,0.563,10.1,21.6,0.25,124.6,88.3,0.518,6.0,21.7,0.217,117.8,0
2019-12-23,ATL,118,CLE,121,113.1,0.553,13.5,12.2,0.137,104.3,113.1,0.578,18.5,17.9,0.104,107.0,1
2017-02-01,CHO,111,GSW,126,101.5,0.494,9.1,13.6,0.273,109.3,101.5,0.599,8.9,18.8,0.115,124.1,1
2017-10-28,LAL,81,UTA,96,89.4,0.414,15.1,28.6,0.173,90.6,89.4,0.551,19.9,35.9,0.114,107.4,1
2017-01-12,IND,112,DEN,140,100.7,0.532,13.8,25.5,0.128,111.2,100.7,0.661,13.0,35.3,0.233,139.0,1
2022-05-03,MIL,86,BOS,109,90.8,0.486,16.1,13.2,0.205,94.7,90.8,0.6,11.3,17.9,0.163,120.0,1
2020-02-24,MIL,137,WAS,134,106.4,0.669,17.7,10.3,0.256,116.6,106.4,0.556,13.1,12.8,0.255,114.1,0
2018-03-17,CLE,114,CHI,109,96.2,0.58,11.9,24.4,0.149,118.5,96.2,0.538,10.9,25.0,0.121,113.3,0
2021-04-05,DET,132,OKC,108,104.9,0.584,11.7,31.0,0.221,125.8,104.9,0.448,12.2,26.0,0.216,103.0,0
2016-12-09,MIA,84,CLE,114,87.8,0.378,11.6,39.0,0.178,95.7,87.8,0.608,10.7,32.4,0.157,129.9,1
2018-03-28,ATL,114,MIN,126,102.6,0.617,18.7,11.8,0.247,111.1,102.6,0.606,11.6,17.5,0.189,122.8,1
2016-04-18,DAL,85,OKC,84,90.2,0.457,11.7,23.9,0.122,94.2,90.2,0.375,13.1,35.8,0.163,93.1,0
2019-12-21,HOU,139,PHO,125,100.3,0.695,9.3,13.9,0.207,138.6,100.3,0.56,7.1,23.8,0.253,124.6,0
2022-03-06,UTA,116,OKC,103,94.1,0.579,10.2,23.4,0.146,123.3,94.1,0.467,6.5,22.9,0.185,109.5,0
2022-04-18,UTA,104,DAL,110,88.0,0.53,9.9,27.5,0.207,118.2,88.0,0.602,3.3,4.9,0.12,125.0,1
2018-02-27,SAC,99,POR,116,97.9,0.483,11.3,14.0,0.159,101.1,97.9,0.613,15.7,25.0,0.155,118.5,1
2022-04-05,MEM,115,UTA,121,103.2,0.45,9.5,17.2,0.238,100.9,103.2,0.479,12.2,24.1,0.302,106.2,1
2021-12-15,HOU,89,CLE,124,96.4,0.417,14.6,22.2,0.308,92.3,96.4,0.675,14.2,22.5,0.2,128.7,1
2016-03-07,LAC,109,DAL,90,97.0,0.542,8.6,13.3,0.229,112.4,97.0,0.395,13.6,22.2,0.321,92.8,0
2019-11-13,LAC,93,HOU,102,100.3,0.439,11.1,20.0,0.071,92.7,100.3,0.465,9.3,17.6,0.256,101.7,1
2016-12-20,BOS,112,MEM,109,88.2,0.481,10.1,18.6,0.42,115.1,88.2,0.468,11.0,34.0,0.223,112.0,0
2021-11-23,DEN,100,POR,119,91.7,0.583,17.0,18.4,0.115,109.1,91.7,0.597,8.5,28.6,0.159,129.8,1
2022-03-13,LAL,111,PHO,140,103.2,0.543,16.7,15.9,0.284,107.6,103.2,0.627,7.7,31.8,0.118,135.7,1
2016-03-14,CHI,109,TOR,107,89.1,0.548,8.0,20.0,0.217,122.4,89.1,0.482,4.9,25.0,0.325,120.2,0
2018-11-17,LAL,117,ORL,130,103.6,0.533,12.2,21.1,0.233,113.0,103.6,0.597,11.2,25.0,0.204,125.5,1
2021-04-10,WAS,106,PHO,134,105.5,0.518,14.2,14.9,0.226,100.5,105.5,0.593,2.7,10.6,0.065,127.1,1
2016-02-06,DET,104,IND,112,94.7,0.557,13.1,25.0,0.203,109.8,94.7,0.579,15.3,22.9,0.316,118.2,1
2017-12-09,MIA,101,BRK,89,91.2,0.511,4.9,18.6,0.1,110.8,91.2,0.451,11.8,18.2,0.198,97.6,0
2017-02-04,CHO,98,UTA,105,93.6,0.506,9.1,7.0,0.183,104.7,93.6,0.549,12.4,23.9,0.198,112.1,1
2016-01-07,LAL,115,SAC,118,99.3,0.592,16.9,18.2,0.329,115.8,99.3,0.588,13.4,27.0,0.212,118.8,1
2015-12-23,MEM,91,WAS,100,87.9,0.479,8.5,15.8,0.306,103.6,87.9,0.518,13.4,29.3,0.183,113.8,1
2015-11-21,ATL,97,CLE,109,93.6,0.436,11.0,23.1,0.256,103.6,93.6,0.547,13.0,29.7,0.188,116.4,1
2016-03-14,MEM,81,HOU,130,102.4,0.317,14.4,38.4,0.168,79.1,102.4,0.635,11.5,21.1,0.259,126.9,1
2019-12-13,LAL,113,MIA,110,99.0,0.563,16.4,32.6,0.172,114.1,99.0,0.518,7.6,12.2,0.259,111.1,0
2019-11-27,MIN,113,SAS,101,99.9,0.541,10.2,15.6,0.247,113.2,99.9,0.448,5.4,14.8,0.144,101.1,0
2020-02-05,MEM,121,DAL,107,97.0,0.596,9.3,25.0,0.169,124.7,97.0,0.452,7.9,22.2,0.234,110.3,0
2018-01-21,BRK,101,DET,100,94.9,0.544,14.5,16.3,0.175,106.4,94.9,0.472,5.8,15.2,0.167,105.4,0
2015-11-09,POR,104,DEN,108,97.0,0.451,8.0,20.4,0.242,107.2,97.0,0.565,13.3,21.6,0.273,111.3,1
2019-11-01,LAL,119,DAL,110,99.5,0.536,9.5,12.2,0.167,108.4,99.5,0.461,16.4,34.0,0.157,100.2,0
2018-12-05,WAS,131,ATL,117,110.6,0.547,12.1,25.5,0.284,118.5,110.6,0.511,13.9,17.8,0.25,105.8,0
2017-03-11,CLE,116,ORL,104,96.6,0.587,8.5,19.1,0.174,120.1,96.6,0.417,4.4,24.6,0.25,107.7,0
2022-01-19,ORL,110,PHI,123,96.9,0.544,10.2,19.1,0.133,113.5,96.9,0.602,8.7,15.0,0.277,126.9,1
2019-03-20,UTA,137,NYK,116,98.9,0.682,9.4,17.9,0.247,138.6,98.9,0.599,12.8,19.5,0.151,117.3,0
2017-04-28,WAS,115,ATL,99,94.3,0.603,15.2,25.0,0.269,122.0,94.3,0.532,20.3,30.6,0.205,105.0,0
2022-03-21,POR,119,DET,115,101.8,0.466,7.6,32.1,0.42,116.9,101.8,0.476,14.9,28.6,0.4,113.0,0
2019-12-12,DAL,122,DET,111,97.5,0.602,10.1,27.5,0.182,125.1,97.5,0.534,6.6,10.9,0.18,113.8,0
2020-08-21,DEN,87,UTA,124,91.2,0.443,15.5,30.2,0.102,95.4,91.2,0.619,9.5,31.0,0.238,135.9,1
2016-03-12,ORL,84,POR,121,97.2,0.412,13.2,20.8,0.099,86.5,97.2,0.661,14.4,24.3,0.119,124.5,1
2017-11-10,IND,105,CHI,87,97.8,0.583,16.8,17.9,0.083,107.4,97.8,0.435,11.0,20.0,0.065,89.0,0
2020-08-05,OKC,105,LAL,86,100.8,0.462,12.1,10.0,0.405,104.1,100.8,0.381,9.8,17.2,0.216,85.3,0
2020-12-29,DEN,115,SAC,125,99.1,0.611,17.5,21.9,0.198,116.1,99.1,0.574,8.8,27.3,0.181,126.2,1
2018-03-19,CHO,94,PHI,108,95.4,0.417,8.5,12.2,0.286,98.5,95.4,0.548,13.5,34.0,0.065,113.2,1
2021-11-10,SAC,117,SAS,136,100.1,0.571,13.3,26.2,0.143,116.9,100.1,0.63,7.0,26.7,0.217,135.9,1
2019-02-09,WAS,134,CHI,125,105.3,0.642,11.4,16.2,0.126,127.3,105.3,0.536,9.1,29.8,0.216,118.7,0
2020-02-04,MIL,120,NOP,108,116.1,0.525,13.4,16.3,0.127,103.4,116.1,0.455,13.4,15.1,0.182,93.1,0
2017-02-23,NYK,104,CLE,119,98.5,0.455,10.0,30.8,0.119,105.6,98.5,0.615,11.4,19.0,0.138,120.8,1
2017-01-23,HOU,114,MIL,127,102.5,0.597,19.0,14.3,0.286,111.2,102.5,0.656,17.1,23.3,0.275,123.9,1
2016-11-07,MIA,85,OKC,97,92.8,0.393,11.4,24.5,0.226,91.6,92.8,0.488,14.7,25.6,0.165,104.6,1
2020-01-10,NOP,123,NYK,111,105.3,0.663,16.9,15.8,0.105,116.9,105.3,0.485,10.7,27.5,0.14,105.5,0
2018-03-30,PHI,101,ATL,91,105.4,0.484,13.0,17.0,0.095,95.8,105.4,0.401,12.9,25.4,0.099,86.3,0
2017-04-30,WAS,111,BOS,123,92.7,0.563,11.0,31.6,0.149,119.7,92.7,0.617,10.2,31.6,0.133,132.7,1
2017-12-07,LAL,107,PHI,104,99.3,0.495,9.4,28.8,0.125,107.8,99.3,0.543,16.6,19.4,0.198,104.7,0
2020-01-04,DET,111,GSW,104,98.8,0.584,18.9,22.5,0.169,112.4,98.8,0.47,12.7,22.9,0.329,105.3,0
2019-11-12,ATL,125,DEN,121,97.9,0.62,12.5,28.6,0.265,127.6,97.9,0.495,2.6,30.0,0.173,123.6,0
2015-11-22,POR,107,LAL,93,93.7,0.54,9.6,16.3,0.149,114.2,93.7,0.398,9.1,29.4,0.261,99.3,0
2016-12-20,SAS,102,HOU,100,95.5,0.545,17.8,24.4,0.234,106.8,95.5,0.413,13.3,37.7,0.261,104.7,0
2019-10-28,CHO,96,LAC,111,100.4,0.518,19.1,20.5,0.12,95.6,100.4,0.554,18.5,23.7,0.229,110.5,1
2015-10-30,UTA,99,PHI,71,88.1,0.449,6.6,29.5,0.227,112.4,88.1,0.349,18.5,17.4,0.429,80.6,0
2015-11-07,MEM,79,UTA,89,93.2,0.363,12.6,24.5,0.143,84.7,93.2,0.5,20.4,22.5,0.203,95.5,1
2020-12-31,CLE,99,IND,119,99.1,0.524,16.3,23.9,0.159,99.9,99.1,0.575,12.5,22.0,0.218,120.1,1
2019-03-26,ORL,104,MIA,99,97.1,0.494,13.1,31.3,0.18,107.1,97.1,0.477,10.4,13.0,0.198,101.9,0
2016-11-12,BRK,122,PHO,104,107.8,0.571,14.9,13.6,0.31,113.2,107.8,0.411,9.4,25.8,0.15,96.5,0
2021-06-18,UTA,119,LAC,131,88.2,0.61,13.7,41.0,0.163,134.9,88.2,0.682,6.1,27.0,0.176,148.5,1
2021-04-24,TOR,103,NYK,120,92.1,0.536,7.1,11.4,0.169,111.9,92.1,0.667,13.2,15.2,0.267,130.3,1
2022-03-09,ATL,115,MIL,124,98.2,0.564,8.6,15.2,0.209,117.1,98.2,0.564,7.1,22.9,0.191,126.2,1
2017-01-18,OKC,100,GSW,121,100.4,0.467,15.5,27.1,0.178,99.6,100.4,0.6,15.7,32.4,0.224,120.5,1
2021-07-08,MIL,108,PHO,118,91.8,0.5,8.0,36.0,0.161,117.7,91.8,0.602,11.3,28.2,0.136,128.6,1
2021-12-23,WAS,124,NYK,117,93.4,0.667,11.0,14.3,0.32,132.8,93.4,0.522,6.4,29.8,0.215,125.3,0
2017-01-13,MEM,110,HOU,105,97.9,0.605,20.0,27.6,0.237,112.4,97.9,0.463,10.9,21.3,0.354,107.3,0
2022-01-30,LAL,121,ATL,129,101.8,0.626,11.0,14.0,0.138,118.9,101.8,0.643,10.9,20.0,0.25,126.8,1
2021-03-11,ORL,103,MIA,111,98.5,0.469,12.0,31.4,0.135,104.5,98.5,0.538,9.0,18.0,0.143,112.7,1
2019-04-07,LAC,104,GSW,131,102.4,0.544,17.9,14.0,0.228,101.6,102.4,0.608,8.0,25.0,0.134,128.0,1
2016-12-26,TOR,95,POR,91,98.4,0.4,10.2,24.6,0.2,96.6,98.4,0.47,16.5,22.4,0.157,92.5,0
2022-01-31,TOR,106,ATL,100,96.8,0.528,7.7,12.8,0.135,109.5,96.8,0.531,14.6,11.9,0.173,103.3,0
2021-01-02,NYK,106,IND,102,92.4,0.578,14.5,27.0,0.12,114.8,92.4,0.518,8.0,10.9,0.179,110.4,0
2017-03-01,BRK,109,SAC,100,94.2,0.534,16.7,26.3,0.405,115.7,94.2,0.5,14.2,23.3,0.235,106.1,0
2015-12-09,MEM,93,DET,92,91.9,0.489,15.4,34.8,0.08,101.2,91.9,0.471,11.4,26.0,0.115,100.1,0
2021-11-24,TOR,126,MEM,113,93.8,0.607,9.2,27.5,0.202,134.3,93.8,0.567,13.0,32.4,0.244,120.5,0
2019-02-08,CHI,125,BRK,106,102.6,0.624,14.3,22.9,0.224,121.9,102.6,0.484,9.8,12.5,0.16,103.4,0
2020-09-15,DEN,104,LAC,89,91.9,0.578,19.2,30.6,0.195,113.2,91.9,0.428,9.3,22.2,0.133,96.9,0
2017-02-11,MIL,116,IND,100,86.3,0.596,6.3,22.2,0.397,134.4,86.3,0.548,14.4,21.6,0.274,115.9,0
2017-11-25,NOP,95,GSW,110,99.4,0.47,15.3,21.4,0.19,95.6,99.4,0.468,7.8,23.4,0.234,110.7,1
2022-02-28,CHI,99,MIA,112,96.7,0.53,13.4,14.3,0.119,102.4,96.7,0.568,13.2,21.4,0.247,115.8,1
2021-11-24,BRK,123,BOS,104,96.2,0.588,9.2,25.0,0.271,127.9,96.2,0.434,9.6,27.3,0.275,108.1,0
2018-12-23,MIN,114,OKC,112,101.8,0.578,13.7,14.3,0.217,112.0,101.8,0.528,11.5,20.9,0.189,110.0,0
2021-12-03,MIN,105,BRK,110,99.5,0.457,12.7,32.0,0.215,105.6,99.5,0.513,15.3,20.0,0.421,110.6,1
2019-11-23,MIA,86,PHI,113,93.7,0.44,16.4,20.0,0.267,91.7,93.7,0.59,13.4,21.6,0.181,120.5,1
2018-01-06,BOS,87,BRK,85,95.9,0.403,3.7,21.8,0.082,90.7,95.9,0.363,13.7,27.3,0.209,88.7,0
2017-03-28,WAS,119,LAL,108,99.3,0.543,10.3,28.9,0.181,119.9,99.3,0.553,16.4,28.2,0.165,108.8,0
2017-03-10,BRK,96,DAL,105,95.1,0.494,12.0,9.1,0.244,100.9,95.1,0.513,14.2,18.4,0.321,110.4,1
2017-10-27,OKC,116,MIN,119,96.1,0.547,12.6,28.9,0.256,120.7,96.1,0.535,12.9,41.5,0.314,123.9,1
2020-02-27,NYK,106,PHI,115,90.1,0.554,7.9,21.4,0.169,117.7,90.1,0.577,5.8,26.8,0.11,127.6,1
2019-11-01,MIL,123,ORL,91,101.5,0.597,11.4,26.8,0.129,121.1,101.5,0.44,14.0,17.5,0.121,89.6,0
2019-02-06,WAS,129,MIL,148,111.0,0.614,19.3,23.5,0.174,116.2,111.0,0.704,11.8,20.0,0.183,133.3,1
2019-02-04,ATL,137,WAS,129,100.4,0.615,10.4,34.1,0.275,136.4,100.4,0.557,6.8,26.5,0.216,128.5,0
2022-01-02,MIN,103,LAL,108,97.0,0.495,18.8,45.5,0.13,106.2,97.0,0.567,14.6,10.0,0.307,111.3,1
2017-11-24,CHI,94,GSW,143,103.6,0.419,12.4,23.2,0.111,90.8,103.6,0.67,9.9,18.2,0.231,138.1,1
2022-01-26,PHO,105,UTA,97,91.5,0.53,6.9,22.5,0.22,114.8,91.5,0.506,13.6,18.6,0.215,106.1,0
2019-02-28,CLE,125,NYK,118,95.9,0.6,10.3,23.5,0.363,130.3,95.9,0.542,7.1,30.4,0.158,123.0,0
2017-03-11,PHO,100,DAL,98,93.4,0.494,10.7,11.6,0.217,107.0,93.4,0.439,12.6,22.2,0.446,104.9,0
2019-11-08,DET,106,IND,112,95.5,0.529,13.8,22.7,0.174,111.0,95.5,0.542,11.3,25.0,0.265,117.2,1
2019-11-22,SAS,104,PHI,115,98.2,0.541,10.7,7.3,0.141,105.9,98.2,0.573,13.3,31.0,0.146,117.1,1
2018-02-10,LAC,98,PHI,112,102.0,0.477,14.0,22.0,0.159,96.1,102.0,0.55,11.0,12.5,0.144,109.8,1
2019-01-04,LAC,121,PHO,111,96.5,0.571,16.9,47.1,0.298,125.4,96.5,0.591,16.1,20.6,0.26,115.0,0
2015-11-11,NOP,98,ATL,106,97.0,0.53,17.5,18.2,0.12,101.0,97.0,0.547,11.4,20.0,0.14,109.3,1
2016-02-02,BOS,97,NYK,89,92.1,0.461,9.3,26.1,0.156,105.3,92.1,0.415,14.5,32.7,0.256,96.6,0
2021-04-05,NYK,112,BRK,114,100.2,0.547,11.1,12.8,0.209,111.8,100.2,0.511,8.8,23.4,0.217,113.8,1
2018-04-25,UTA,99,OKC,107,97.2,0.488,14.8,21.3,0.247,101.9,97.2,0.489,7.4,16.3,0.225,110.1,1
2022-05-09,MEM,98,GSW,101,102.8,0.464,10.5,18.5,0.094,95.3,102.8,0.45,13.8,20.8,0.222,98.2,1
2021-01-18,PHO,104,MEM,108,97.1,0.54,15.9,27.9,0.102,107.1,97.1,0.56,14.0,22.0,0.181,111.2,1
2019-11-13,WAS,133,BOS,140,104.8,0.578,6.9,20.9,0.229,127.0,104.8,0.594,9.2,27.0,0.271,133.6,1
2016-10-31,DEN,102,TOR,105,91.4,0.463,7.7,25.6,0.333,111.6,91.4,0.489,6.6,23.9,0.216,114.9,1
2021-01-19,OKC,101,DEN,119,103.1,0.5,16.5,18.4,0.174,97.9,103.1,0.505,11.2,36.0,0.124,115.4,1
2020-01-31,CHI,118,BRK,133,101.2,0.558,11.8,25.6,0.256,116.6,101.2,0.719,18.0,15.6,0.225,131.5,1
2018-11-03,LAL,114,POR,110,107.8,0.57,17.1,20.9,0.186,105.8,107.8,0.452,11.0,28.1,0.154,102.0,0
2016-11-23,ATL,96,IND,85,97.6,0.453,18.2,36.2,0.224,98.3,97.6,0.446,16.6,15.2,0.119,87.0,0
2015-11-13,MIN,103,IND,107,93.1,0.548,14.5,22.2,0.145,110.6,93.1,0.535,10.3,27.9,0.174,114.9,1
2020-02-24,MEM,97,LAC,124,99.5,0.455,11.6,22.0,0.18,97.5,99.5,0.585,10.6,24.4,0.149,124.6,1
2019-01-04,NYK,119,LAL,112,107.6,0.429,4.9,23.2,0.343,110.6,107.6,0.495,13.0,21.8,0.153,104.1,0
2022-01-28,UTA,109,MEM,119,97.2,0.535,14.5,24.4,0.212,112.2,97.2,0.616,13.9,23.5,0.22,122.4,1
2019-11-20,BOS,104,LAC,107,95.6,0.452,13.4,31.6,0.096,98.5,95.6,0.511,18.7,28.6,0.129,101.3,1
2019-05-04,GSW,121,HOU,126,91.8,0.516,6.9,15.6,0.242,119.3,91.8,0.581,11.1,37.8,0.194,124.3,1
2018-03-02,OKC,124,PHO,116,100.6,0.536,9.2,34.0,0.219,123.3,100.6,0.536,11.1,28.9,0.135,115.3,0
